brightness_consistency_score,temporal_consistency_score,motion_field_score,boundary_stability_score,color_consistency_score,scene_smoothness_score,background_stability_score,frequency_anomaly_score,noise_pattern_score,gradient_consistency_score,lighting_consistency_score,texture_authenticity_score,shadow_consistency_score,optical_flow_distribution_score,perceptual_hash_score,ai
95.98305542326538,70.81580627863553,0.0,99.08878344034954,99.94978423004136,99.91259279685939,87.41163143032344,0.009662196771152617,0.0008640309967843067,41.458301171902875,0.0,100.0,59.2619811750622,58.95988829573799,96.29385964912282,1
95.41770353468239,64.90434009281421,0.0,99.36495178393375,99.96477813983674,99.92779756922843,81.95561497716528,0.02034541919538749,0.0007850556541060302,30.67774830860912,0.0,100.0,48.40451116447857,100.0,90.66337719298247,1
99.77048206481244,96.2292019613602,99.99978059550631,98.6714114951243,99.9933629198847,85.01629455779825,92.395328964518,0.0025863480406468145,0.003296946231951337,19.75094029788085,0.0,100.0,97.52004168183629,54.91863380378545,64.29641812865496,0
99.38383230167236,98.21861213366164,99.9999300776035,99.33632765546301,99.9789211396995,76.58121907963918,97.82389275003337,0.006314413465789946,0.0020662056338892026,39.02716408990508,33.736519520589944,100.0,96.54116232117282,53.8310131067534,66.41081871345031,0
97.2863015792283,90.76679880808611,99.0874280333519,99.49519886282846,99.98003660124044,99.0978287216691,87.4633356402451,0.004114037105922188,0.037651344629475184,22.270007742696208,0.0,100.0,71.69643985140061,66.98144534331942,85.39473684210526,0
95.69570672581818,63.83605843539316,0.0,99.23940902258057,99.95494652003651,99.91924647723587,82.19897551121807,0.003741938989840209,0.000878520936896692,40.40368215749199,0.0,100.0,40.66088534192131,100.0,87.07785087719299,1
95.19648930597747,68.54243655680189,0.0,99.32838128186816,99.96297253639037,99.8804392763521,90.65465348417207,0.031767797535736914,0.0009200701762608792,41.15151016960495,0.0,100.0,56.55644622284659,67.96417378930396,96.49305555555557,1
99.53515273403406,98.59983762837419,99.99995236489121,99.47651103596272,99.99315899693549,0.0,94.41782138877808,0.01044635097036762,0.0029083037262599355,34.85088330636217,0.0,100.0,96.7518700594983,63.2205018908511,68.53618421052633,0
99.81421057670114,73.18390551745901,99.9999854392463,99.55570923472692,99.98090146796346,98.11005814071682,99.29520505927817,0.0017206463518146993,0.01451518472012199,31.710183790844383,0.0,100.0,95.7887472020588,61.913794938740615,65.80043859649123,1
99.75554332636797,99.0178991193196,99.99999645861385,99.42640951056656,99.99615458767308,91.72477911234415,96.68775971036244,0.018811227829784095,0.015297463121575873,33.425592291602754,0.0,100.0,95.83376669769683,58.7094943671146,65.10964912280704,0
98.86204714155872,93.32121169373308,99.9994350009365,98.90790958087106,99.986352865607,98.8397204042036,87.77762024854138,0.0030650351129220942,0.002719502197165922,40.38650483057029,0.0,100.0,91.16748283858203,60.659403268173925,71.29751461988303,0
95.07185627597812,90.85297398177823,99.94235347211361,99.36205289206933,99.98555159654936,98.9193587443168,83.95263602266539,0.030723419438852106,0.002513271379181194,36.29946311206296,6.6239699218749974,100.0,69.26970211106112,100.0,84.96345029239768,0
91.30287840804905,88.97718884889463,58.155677795410156,99.21516492736119,99.93173003922676,94.97783346388755,97.69890264025658,0.04299692948673047,0.0014715232553363796,37.562580380185004,74.44032266316188,100.0,100.0,100.0,88.56359649122805,1
94.98791740218108,93.54521996005342,99.67200171947479,99.30972388383502,99.98147137072189,98.88919511090207,89.07502235495481,0.00951034545867474,0.0009159922081910414,34.878303077094785,32.0148109273099,100.0,69.07079505166793,54.0682348965662,84.84100877192981,1
98.17226558447561,90.775633831005,99.56649592518806,99.03510298438843,99.99344534653007,99.88340597185473,94.89099416413188,0.007463249708888588,0.0035885583349975006,37.80919984155751,0.0,100.0,86.27965124723347,65.85178559487238,85.36915204678363,1
97.20108773309838,87.57879408737075,99.9961758973077,98.87528192049231,99.97570639621263,58.49768260468664,82.45209883686665,0.012079884806685476,0.00621439634510309,38.92965974557945,0.0,100.0,87.27152926788008,100.0,72.74122807017544,0
99.70033464430641,74.17077599500995,99.99998445874553,99.41648452088725,99.9965122456768,97.25234998907885,98.91675142809886,0.004524381724409118,0.00549579739023807,30.91549305710515,1.6265531958874506,100.0,98.1799086321842,51.75087682411829,63.94736842105264,1
98.15123220144997,94.09781110772573,99.87299683690071,99.37063458711323,99.95556235745433,99.73059536884043,94.85299451122661,0.07606045035847465,0.003198680845523703,38.66171525779541,0.0,100.0,85.7206588205255,62.88973512483808,72.48355263157893,1
98.33342720820457,78.36008622726214,92.87643194198608,98.74648299130617,99.96010337440585,99.93911983346227,96.97696979965997,0.022789601202142705,0.001775965229618859,23.61035600158892,0.0,100.0,69.72907563613742,59.155965803977814,97.47441520467835,1
99.27438522549338,96.82135177774262,99.9979450632818,99.20578469246287,99.99209438724851,98.05598737040093,94.20741139589835,0.0021775268081410224,0.0010609433896042787,40.73848222376129,0.0,100.0,91.29232691625995,57.93604943635863,71.53508771929828,0
99.56670950821777,97.85471257031932,99.99989581529371,99.469894690473,99.99868846677919,99.4673845453046,90.02382979884828,0.007434082685076506,0.0009627820461356619,36.82429738437947,0.0,100.0,96.05993312419837,54.149706226993324,65.24305555555554,1
98.97029828730808,92.82699752913072,99.99592413846403,98.81172614392042,99.98606310017405,99.71435968286674,98.94542407550033,0.01762871317477563,0.003237784297503236,33.493638151341564,34.197076655658,100.0,86.26766202881021,100.0,71.69956140350878,1
99.83327829500296,98.28384870471682,99.99986339363386,99.32981471530844,99.99578610104712,97.66652182892668,98.7854634847199,0.0032440452839406085,0.009383627725255073,31.99492443071348,0.0,100.0,95.27314861856858,56.039215316922245,64.80628654970761,1
99.45229969313222,91.20115372903516,99.99727656925097,99.35993245345506,99.99005169046917,97.69315920710591,90.11398130585647,0.012103564345302182,0.0015455262367140177,15.459131074933929,0.0,100.0,74.20610707513644,50.92974048014934,94.0405701754386,0
98.90353659482429,74.23013988095812,99.99997706508475,99.5560864516852,99.9959468606196,97.45412086535838,93.94378108356445,0.004007755341519116,0.0030052814676598066,17.273769312565502,0.0,100.0,96.60545127319294,54.67140032870892,64.89948830409352,1
98.11428814055535,85.78162020773605,99.99451028276235,99.00013639098253,99.98474521692458,99.4943767648214,82.04726603306214,0.008774213301396402,0.006132040543681339,38.45173553064538,0.0,100.0,93.85932824618548,100.0,73.20723684210525,0
97.89570877105038,92.07345095406677,99.26252138614655,99.39858370777812,99.97924699169334,99.45600490824961,95.20940799088852,0.013157138571244528,0.008158299842163439,38.30710180623089,0.0,100.0,75.6466576674276,60.52169650510667,76.46381578947368,1
97.2501440456633,91.70179527733538,89.01364707946777,99.4822462984576,99.98074162238098,99.31106198066026,97.5006547293613,0.033336485190464435,0.005105030107042443,17.46068719138396,0.0,100.0,66.73074037752441,100.0,84.41337719298245,1
94.61628247704616,82.25867358887542,99.99718929827213,98.78860517662895,99.98396183043995,99.13406046119262,82.29912988061095,0.026631037260083177,0.003414406396380429,29.164410864330215,9.774275947586181,100.0,53.09765497895803,56.98273245300916,95.17909356725147,0
97.28509132067806,94.80481616019595,99.98302150331438,99.46125352851178,99.98629849140094,98.12050477938257,96.40624018181276,0.010095979215751482,0.004455045492838784,24.97955812475501,0.0,100.0,92.8936033641229,100.0,69.23793859649125,1
95.91638215236968,89.50227787637468,98.78044903278351,98.74787100227658,99.96850518685393,99.41486347759911,94.64817945951218,0.09015008246534495,0.0050967551407696465,37.76100724491018,0.0,100.0,87.04512144780996,66.8498096123822,85.64510233918128,1
99.79899629108886,93.34999369190383,99.99279211461544,99.47779340922804,99.992711143064,97.59393118060171,96.07236856837443,0.013207123290087625,0.0014212569464681433,0.0,0.0,100.0,94.84706290425243,53.39768112143638,69.96893274853798,0
97.77104804170325,92.44433774758704,99.96152193844318,99.27092631296401,99.983418906287,99.27936985390853,94.83207131663065,0.01846028549587637,0.003515373798002008,31.811796206232266,0.0,100.0,94.39688006023577,100.0,70.0219298245614,1
97.95694338563963,90.65726829704175,99.98503936640918,99.32938013916095,99.9799092783773,96.36928932139116,79.47474701800176,0.0145517249199662,0.006406953288165471,38.92284325287798,0.0,100.0,96.38068854579458,58.02011304278922,65.12609649122807,0
97.62537103385372,95.07242136634369,99.9983908913564,99.21062530312423,99.99255739852323,85.50607470949805,86.5849874749952,0.006027744188631863,0.009219892439896753,38.57490898537426,0.0,100.0,92.81556060956586,53.35638687456056,64.72587719298245,0
96.9472811853239,86.12529343062027,82.30191230773926,99.38175817534875,99.970863895559,99.12624866364553,96.99964899100809,0.040554031479419474,0.003653348711051175,29.778613004910028,0.0,100.0,51.5672569760834,100.0,88.62024853801168,1
99.76178467506813,87.7807677320733,99.99982371310762,99.30065676236536,99.99147311138417,98.0698485329055,94.48398418776729,0.00880715553906886,0.00608881737122653,36.36664527908442,0.0,100.0,80.77546287043567,54.218053834036084,85.97953216374268,0
99.26471301572101,72.19032195077611,99.99616152164526,99.59686747909642,99.94302032339579,99.38791897106566,98.7110380280803,0.022229875447838325,0.005100347447198978,34.840553883057,0.0,100.0,96.76826398691114,61.23406110568849,70.14802631578945,1
97.57300727126798,89.10143254249901,99.95326747000217,99.20562479575375,99.98336503652054,95.19463584467921,82.65921820424667,0.006392942003117459,0.002250644377266831,36.58381205724768,0.0,100.0,89.93665235339161,53.84284491763832,68.94736842105262,0
99.00833435381419,83.42518172733617,99.52604323625565,99.58156059545983,99.95954515466981,99.30037493553583,97.49543439986637,0.012252806140910887,0.004882490405636412,19.28463481499998,0.0,100.0,50.55413958975953,54.437297720065665,89.12097953216374,1
99.5922605066769,69.78950099749451,99.99963444753666,98.8449190828785,99.97425230360349,99.8255304305242,97.5295637835908,0.004393398500615418,0.0053405427593925855,14.614407935244822,0.0,100.0,95.22624277871469,52.911632695776426,66.68676900584794,1
97.18227322418228,89.05667093004598,99.99986224890745,98.59379733821586,99.98524581606249,99.31992184520533,88.64463682645501,0.004430219151388238,0.0034858640883811782,38.24777381756918,0.0,100.0,94.25045335127614,53.92018671596263,67.40862573099415,0
99.29969758722386,97.16994320980365,99.99991883773328,99.50262946609358,99.99088082742128,72.6798764418124,92.07248776890738,0.004047800483452825,0.008455675804152367,36.93156191330016,0.0,100.0,97.893682814164,54.78801321242909,64.32565789473682,0
99.7771920231728,94.47914998862149,99.9998880639032,98.8583312934166,99.98609734148083,99.83826136439026,95.24497468025758,0.0073461559369943415,0.00679634901909299,39.443133530925614,0.0,100.0,93.53128698308805,53.402535719129965,69.5687134502924,1
99.9598096449239,74.5587777451898,99.99999776877326,99.6784913427497,99.99825249818501,78.28400552085802,99.27560702484313,0.00014491200260095087,0.023948210045352126,38.68102034896994,0.0,59.02905747075042,98.98060811689476,55.25202059522654,63.31323099415204,0
95.81476346909326,85.88565994521223,74.75646781921387,99.57675488253021,99.97439022442806,99.03211227965424,95.34246431491447,0.06844028293759746,0.0015743150828017318,19.517509379808786,0.0,100.0,62.387135390863456,100.0,87.14912280701755,1
99.07671307224668,91.55621143269921,94.55904960632324,99.25308351221982,99.95828772563794,99.7409707408864,96.70977367027722,0.008071876144477354,0.006631151741015745,38.47109187900956,0.0,100.0,83.65834182761117,62.30184262899099,85.79495614035088,1
99.69977021250183,92.28792899991598,99.9990337578929,99.20806184572754,99.98982130520614,99.88345894422102,95.1777619407807,0.00490205259563149,0.005923784036798398,40.01647663561374,0.0,100.0,92.57821337530083,53.80295588766743,70.96125730994153,1
91.9547373865673,85.77481496752821,99.75010196864605,99.05341290961853,99.98428650836372,99.02763556899794,77.34825019149582,0.038408190828039576,0.0010248346143215787,38.675967534438314,0.0,100.0,74.50487353541163,100.0,87.0668859649123,0
96.3442609973561,88.36983195935487,99.76859958469868,99.1131098753246,99.98172451767749,98.65653423389602,90.04538061747672,0.01568618331314121,0.0006077960251742331,39.819392050646194,0.0,100.0,72.65261907822708,37.73719306644485,90.37463450292398,0
99.51373682576265,67.48748659799108,99.99416970275342,99.20471817454073,99.93620607034502,99.68545494536744,95.73591663927994,0.011623917338612058,0.002762547337842023,37.885505358024574,0.0,100.0,93.85085751531692,50.05805846187572,71.17141812865495,1
98.61266308299828,90.47658240137181,99.9992142104893,99.3035105389805,99.98126089504409,99.56275321372142,89.63344421659029,0.0027786376561461257,0.005507065502016375,38.81044572901304,0.0,100.0,95.40156207011853,100.0,67.87828947368425,0
96.52917594114624,94.84628737650014,99.9386178702116,99.24480318993403,99.96896498062942,97.21952826154056,95.72800911086125,0.005673309831021231,0.004620475125493993,33.832703611556525,0.0,100.0,95.45801835173704,100.0,73.16703216374273,1
98.45039517815736,93.62085468148386,99.85147359967232,99.3371474275103,99.98472677095947,99.26424423815808,97.15459688028623,0.005221350231431406,0.0034793103822535493,34.92859861107422,0.0,100.0,87.18847541727224,100.0,75.36184210526318,1
99.33273219925307,83.82428393949138,99.91289901733398,99.17063141454592,99.9889829893979,99.47545900306416,94.55852860849093,0.001732031153398093,0.0014237470876332793,41.49413485339095,0.0,100.0,73.09256595477588,67.22980143231172,89.25804093567251,0
98.41364282661927,99.48978005339984,99.99999999817292,99.62416995958488,99.99793926932142,40.98794532648364,92.21569748463479,0.00031229520916009607,0.002693528952850213,36.924139166677094,0.0,100.0,94.43026188997446,100.0,62.95504385964911,0
98.36213099345314,93.10935354364823,98.81020843982697,99.3660273959801,99.98175904475983,98.42864932834577,97.37419891929525,0.007474595033809197,0.010072950830622537,32.79020281495644,0.0,100.0,86.64806902858103,100.0,73.3406432748538,1
98.42578187842362,89.72431834880022,97.28280687332153,98.90044037461651,99.95572113303766,99.88227473329397,95.74880981016295,0.01611241425369686,0.005901839182859631,40.131036892205294,0.0,100.0,80.52681283161434,56.23035112808397,86.57529239766083,1
93.52915171317507,92.00217941353537,99.85994498431683,99.24195728531794,99.97486782113263,95.74097373820815,87.38592868476425,0.02310397445116356,0.003359031282611944,37.35410043429284,0.0,100.0,64.69439552411419,100.0,87.6608187134503,0
98.68055352455059,87.13346368543174,99.99471486406401,98.72701857011823,99.98143011803299,99.04708169371554,89.2622063854875,0.00421853859513221,0.003948617404761069,40.113063889611844,0.0,100.0,88.23704997120825,59.03342256942409,74.73135964912282,0
99.87532520438808,91.14392411830447,99.99995587916419,98.7539850961777,99.99149164811945,99.95429216268742,96.31161967767382,0.002932557485214565,0.006488393350358503,38.571663073656005,0.0,100.0,87.35901018644186,54.73380187863106,71.67397660818713,1
99.2293171452518,90.96303926146005,99.97455057501793,99.0752360068568,99.95125745150976,99.33786936088825,97.9876233560497,0.008868843709300788,0.004082655391909312,42.83083952692013,0.0,100.0,87.37665451798823,100.0,84.14290935672517,1
99.21178799234255,96.13594349067466,99.99999972523347,99.50651843236254,99.99130603241987,0.0,91.9341444526858,0.0052040472730035875,0.011278366304833169,38.72246627234708,0.0,100.0,95.97215150707864,64.95544613274274,64.6582602339181,0
99.62178650895471,84.59941698394053,99.95703443139791,98.91543544817665,99.98833198902538,99.98820062467799,96.94880968325079,0.00255055217780353,0.01599588803228008,36.622030317043006,0.0,100.0,81.68805775348498,51.166104959895556,88.68421052631581,1
99.68323246775267,98.63567616150085,99.9999401920577,99.7558186931442,99.99797397173538,98.15653209302963,95.69041813468034,0.0019701639013671246,0.0072899269100391365,36.03057828035738,33.94434328064062,100.0,97.73548317312502,50.14676637912162,63.88888888888887,0
94.78739524142605,66.68214653249153,0.0,99.11699917245228,99.96679945849203,99.7510913373425,89.02102803390419,0.014904881153806603,0.0011006380145192666,37.78662523317251,0.0,100.0,48.61524685557412,100.0,94.38596491228071,1
99.10070283365677,92.92047880516584,99.93849266692996,99.32147730350628,99.98931140258586,97.43346116614202,95.83176670874592,0.003874508260272435,0.0011221741205971016,29.200534718211024,85.43746530637372,100.0,100.0,100.0,74.81359649122808,0
98.27005078122146,86.96797075618647,99.86124509572983,99.34330898364705,99.98674080261006,95.75554463468598,77.96132255577322,0.009186859779704178,0.0004316419980462388,30.151694561564835,0.0,100.0,66.7440591968767,52.10252757097639,93.05007309941521,0
99.57494846478652,94.03662805361085,99.99991724910797,99.54426871872654,99.98785124740672,85.55004285691169,95.98938829092819,0.008458185702465069,0.0008214396703204555,37.984665156634854,53.17292946191275,100.0,88.72607939833259,61.272222833415555,84.89583333333334,0
95.74110207499156,76.61379983080877,54.83247756958007,98.99579210673,99.90432493959293,99.69194017750054,91.99495509060328,0.013313641675764638,0.0007213872183248471,43.067394764450675,0.0,100.0,55.177716014819225,22.308749361980972,92.015716374269,1
98.46327434262753,92.8297217273493,99.98166004568338,99.34284030478902,99.98792282169009,0.0,86.15143540407914,0.0032143577299523648,0.0047679900779127055,38.84946876352038,0.0,100.0,95.8182159449386,58.42044932858302,67.00109649122808,0
99.08919616826617,87.89667064241095,99.19426947832108,99.54475006682215,99.98349174129645,39.915058767398335,90.17723530940907,0.00037331282465253093,0.0028739443029470444,39.76431743814175,0.0,100.0,90.06830990516484,68.70050002898745,69.9707602339181,0
98.96062039978253,88.82761013253408,99.94596092030406,99.2198920610722,99.98758261185002,99.03890701692045,85.61850014108184,0.01589565464309695,0.005418271576030815,23.280849305385566,0.0,100.0,89.92046213101152,54.15102980709311,83.60380116959064,0
95.6525344034598,68.51705646196842,0.0,99.57909247852832,99.94217643646675,99.4127737739969,83.53025764863838,0.03543640630483674,0.0020576156494395243,9.121665892439301,0.0,100.0,51.14661290339334,0.0,89.68567251461988,1
85.21689057081741,79.5716397658,99.29012084007263,98.77836329898892,99.97760020984732,0.0,79.97536965158834,0.007630166732970415,0.01072581021073063,38.36107072561057,0.0,100.0,82.47907631662252,68.46536617708722,83.47404970760235,0
97.73965521828578,90.94706912243393,99.94038558378816,99.33758997192301,99.99622705834626,99.0372264471988,90.02928951857034,0.016193368750062408,0.003215757367511187,17.799546468681427,0.0,100.0,80.98811598889422,57.89604706372839,84.40423976608186,0
95.43133424958074,67.7786834013137,0.0,99.33351888830776,99.9591630446009,99.7432092050099,74.08325584021608,0.021896423160669067,0.001659093580466133,28.37791399987031,0.0,100.0,40.8896095034847,100.0,89.3019005847953,1
98.98123834465021,77.92017457679165,97.24675679206848,99.15771688111124,99.95854403047385,99.915363017986,94.72127750171899,0.012706538878169454,0.013626861834827066,38.205779070581514,0.0,100.0,62.72797469141157,58.50393276895411,96.22258771929825,1
97.15780973242268,88.87751858619623,82.12202453613281,99.68485048208893,99.97330035239627,94.19716791335533,95.59755716294778,0.009154608617614891,0.0006330801966602772,39.96741351964557,95.7364448250743,100.0,66.71850545108495,100.0,88.12317251461988,0
99.74973979120915,98.53882165124112,99.99999013638535,99.4996656714025,99.99826630967613,82.80238690084158,98.13123639047629,0.0012125937018305866,0.011735492282991093,39.929706139670444,0.0,100.0,90.12654772258152,68.34569280493295,68.77923976608186,0
99.80211588401268,99.13837561566797,99.99993593378167,99.71717737309595,99.99473997121949,92.47627543052303,96.3131182727935,0.009095255306415402,0.0025015738071038768,36.76739546521453,7.746079283649945,100.0,97.66133945772475,53.50399531598269,65.47514619883039,0
99.33462623633096,59.40601826440786,99.81421633064747,98.65068826150436,99.97505183144007,99.97906724622048,88.89283542490142,0.005551884052567291,0.0039909114263711465,40.22447473296611,0.0,100.0,80.86810272165962,50.90269113239117,93.90533625730994,1
98.3612521851385,91.79811610568044,99.94428719207644,99.42508903445938,99.98783062730314,98.85079476068907,89.00393198487471,0.0074972096639072195,0.0006661637664724339,33.101382252521546,0.0,100.0,86.55775984660671,40.06178186535991,71.32858187134502,0
98.44910036387867,84.2862650983387,99.45197999477386,99.03927729710799,99.95109611611687,99.89167718890243,93.3001171325337,0.007352603846773273,0.012596294399145445,36.76617069571668,0.0,100.0,65.78797754897401,56.826270686481905,91.34137426900587,1
98.52934688615058,86.6094700541111,99.96408651024103,99.13114484304727,99.98984016130443,99.52206396829507,83.76354979444457,0.007693984827814096,0.0005352314514830099,40.58717680468524,0.0,100.0,87.2933128030157,51.440101091738796,73.87609649122808,0
99.50561144454323,87.36405707252122,99.99899877200369,98.93067496056172,99.97331282933864,99.92710536651033,93.92652825230742,0.004667477399449702,0.004141262051324354,40.71817639257303,0.0,100.0,83.90020169810522,66.79620788438353,83.95650584795324,1
99.15077203030886,92.44772039400544,99.94773105159402,98.98131946588202,99.97941936299318,99.34048652566581,97.73747404614377,0.012661438430328423,0.005959034874206472,34.27624307272848,0.0,100.0,82.14785478485777,100.0,84.57236842105263,1
95.3916114030798,65.59466134548626,0.0,99.47288232689601,99.93122596425954,99.91915330886316,82.02353430987087,0.01711128167937943,0.00160979777206812,37.23577847952395,0.0,100.0,38.84998475045322,64.97621568052892,96.12938596491227,1
91.14771415989672,97.61010537681346,99.9999877399514,99.5187036423139,99.98922036319318,43.697710988898166,90.02302514453086,0.002239634447021951,0.012792145958838402,38.158583446453505,0.0,83.85521350729347,98.5098469649102,54.02966738322916,63.23830409356723,0
96.86685237357317,92.20262821858111,99.95419614762068,99.58270583042633,99.97332661666694,83.0042866914141,88.71820808524417,0.05953184454630489,0.00349799684387273,19.763595507754637,53.31882999017458,100.0,85.35750426714213,100.0,84.1374269005848,0
99.4968411449461,98.3668429752369,99.99992638268304,99.34918242435371,99.98979155639306,90.71205989360259,96.06070922058848,0.0016814088320818638,0.007423254878636073,39.29511432966819,0.0,100.0,97.28390416428707,51.55013594125183,67.69919590643275,0
99.12597099112858,72.57276941208234,99.99927055853186,99.65814831260357,99.98369631285377,99.62873392019308,94.4153865527357,0.0024152666614605904,0.0017512416457490174,37.0269978130352,0.0,100.0,91.04288263997555,51.1510756544145,71.95358187134502,1
91.60113363882364,94.94126211488776,99.9511846229434,99.69825500437508,99.9593445973248,0.0,87.65828922546113,0.03935210086389581,0.0020605646219709227,0.0,100.0,100.0,100.0,100.0,73.7079678362573,0
94.31028808185276,70.43012129861737,0.0,99.26750089622247,99.9463030347361,99.8797708170939,89.79042452832617,0.011317877015478803,0.00042054608009040083,35.377092387339616,0.0,100.0,56.63759931269053,100.0,96.66118421052633,1
99.87306062035766,96.98798723232245,99.9999908887221,99.59092322029946,99.9947248433915,99.25137526348571,93.61793252607681,0.003304042251178698,0.004619562099825606,35.58857707898036,0.0,100.0,79.58748154063036,61.158745175258545,83.56176900584796,0
94.64071610830503,60.74824095609765,0.0,99.09634840068608,99.93058371784574,99.91019682106969,85.47688694581291,0.007124771276481958,0.0006125549501765682,38.81432910151288,0.0,100.0,49.7868600024474,100.0,89.85380116959064,1
99.26473257945094,87.12622910079128,99.99063264392316,99.01270788049275,99.99286382940767,98.06132216486844,86.31114983574703,0.003236571860028449,0.005240984179999819,37.46185622277653,0.0,100.0,93.12085206872595,56.07997978096005,69.95431286549709,0
98.8317106911581,89.88688137036249,99.99411264061928,99.45319436752976,99.98847199332317,99.83900628323461,89.5909651594113,0.0037191928129241014,0.0014599426259219942,26.516283858742895,0.0,100.0,84.61748572065059,53.32330786421711,82.99524853801171,0
96.54673842119064,94.80321012186347,99.95899483188987,99.31511760406785,99.99001133263444,96.17934862519839,89.28117208990388,0.004723501682508974,0.0019550629012386267,13.5039374650332,1.5204927378940711,100.0,92.21824913504693,58.51791132319523,67.640716374269,1
99.18988583902637,97.7307996449942,99.99201768543571,99.33323215440107,99.99269194108624,97.9473130305881,96.5087262696091,0.011125075855679286,0.017695789501766698,0.0,0.0,100.0,90.89974626391994,100.0,70.8808479532164,0
94.62399729130583,73.60090998742625,0.0,99.36266819667043,99.96055109320447,99.92664988676279,66.1568775312869,0.01337583879553876,0.003961726772071159,36.10138121824593,0.0,100.0,44.15998984879492,60.026765911202936,94.85745614035085,1
98.15695522774686,93.66308116031988,99.99436518689618,98.98972005597071,99.9875048392678,88.76254105781625,91.90814770443457,0.003205723401858658,0.005596132877464222,36.45286448123968,0.0,100.0,99.53466390628523,55.184755680576004,70.06213450292401,0
95.35763332461308,70.11951696443329,0.0,99.13453267416868,99.97246167136413,99.88842857867452,80.58658178809037,0.01579487399421827,0.0005300088222514894,41.21707728881439,0.0,100.0,49.243588839528485,100.0,97.13998538011697,1
99.27318024327971,90.79814908855334,99.98132420890033,99.12439297463678,99.98905096773393,98.01980391961264,91.31516045984014,0.016310162968158536,0.011185643099262902,32.04336674875605,0.0,100.0,84.25718496723633,100.0,83.95833333333331,0
99.678626457102,93.5882680590075,99.99903960648226,99.31071589154082,99.98662146564736,98.40465968158188,87.80380607693982,0.005305644495007306,0.0008601035920330749,35.98758115585028,0.0,100.0,88.27177595609393,59.69001695505029,71.3157894736842,0
98.81447998827664,79.99072525051444,99.99995835969821,98.83008579247276,99.9799844238009,97.24928894733935,87.37584392964268,0.003935461716569084,0.008048336111555664,28.79940964292964,0.0,100.0,76.92821391126337,56.05532344085147,92.19846491228068,0
